episode_id,task_id,episode_seed,initial_state_index,initial_state_sha256,episode_success,action_token_ids,decoded_action_chunk_sha256,decoded_action_chunk_json,reasoning_sha256,state_before_sha256,state_before_ee_position
libero_90-task49-episode2-seed156,49,156,15,fcc9a1795c7b38ce1a44b58d587d120ebea17cbdb047d36c12de265b16d75742,true,"[151775,151685,151679,151910,151716,151812,151752]",54f1434e37bab912dbb1f17c053612a06dac2af6b7871f000249d70533ec36b4,"[[0.042810707716864016,-0.10794735530200938,-0.012420246566023252,0.0003908789129476453,0.0008551211778922152,-0.0031128723962350335,0.9873172640800476],[0.04625346377574502,-0.12183290582761686,-0.009256600238643387,0.0003981783213033996,0.0005615341172529043,-0.003340910679540343,0.9879001379013062],[0.05026365567579205,-0.1452437633085779,-0.013740634820919695,0.00044458631703170326,0.0003031906122288319,-0.0037448380137252713,0.9882073402404785],[0.05703227265527744,-0.16713630750409436,-0.016819811682154295,0.000587732236645433,0.0002908866490258788,-0.0040218258456583555,0.9879942536354065],[0.070319912538789,-0.19605411279354001,-0.016670529509923426,0.0007368210373983608,0.00014979325985109426,-0.004713163373621043,0.9881613254547119],[0.08264488917441604,-0.23719663087682363,-0.015222099304082803,0.00046173208280286815,0.00030160172271109786,-0.006783246521266051,0.9871436953544617],[0.09964818758841965,-0.2867440938438648,-0.008609838230569267,0.000627615982427443,-5.9377740058152995e-06,-0.008963522288127024,0.9872505068778992],[0.11683534863494671,-0.3392582792664456,0.000506202655543575,0.0007507554326160459,7.652559196458242e-05,-0.012053799354076133,0.987452507019043],[0.13288847674824567,-0.38122401568173814,0.008025841614255569,0.0011160949734558834,-0.0004242625923467358,-0.013876346730009814,0.9870578050613403],[0.14199128833933017,-0.40116554831769236,0.01282372913215113,0.0012890844918338473,-2.5977643048236132e-05,-0.014501389055071812,0.9865137338638306]]",1e238da3b76aa0ba7e25e48cb17c0e77070f45ae0cc32c5fd3a743f44ff217ea,98fed473cc9501379670eb6e5e7c388448721a162874411c9553b481e624af72,"[-0.055122435904533154,0.004575435749030688,0.6940115832506887]"
libero_90-task50-episode0-seed157,50,157,13,167952e008cd6d77a46ac0459ed279edb92718dc15aca6b9c723957f3de81740,true,"[151775,151846,151717,151894,151731,151758,151846]",259e85e235c3ad4ecbea94f35b620a0c7b192797e33c539cb8261af34a0a77ba,"[[0.002266105768267579,-0.12770756773260672,-0.02618669466747292,0.0002810740330170258,0.0003557332024684001,-0.01298183863668001,0.9858900904655457],[0.001181823900310519,-0.12813314234687567,-0.021998603528317062,0.00033875873798772105,0.0033166089576468494,-0.013301900574477443,0.9864155054092407],[-0.0008588968142859699,-0.1310960211010581,-0.02643311399566528,0.0005659447484938074,0.010961987816841656,-0.013783219091049403,0.9864384531974792],[0.0013992806416815995,-0.12967087913651199,-0.02653909669365362,0.0008377485079253955,0.02012358435945316,-0.014201629204530164,0.9863969087600708],[0.015966233632163096,-0.15115860470508835,-0.023362291257456036,0.0010597667957017443,0.02992343782133844,-0.015242705269725931,0.9864786863327026],[0.032918103482687755,-0.20688730319736948,-0.019532608376721328,0.0006133770606917555,0.0405425227185674,-0.01798722936948849,0.9854462146759033],[0.05968360271754847,-0.2872806745533296,-0.010165834595625256,0.0007385097753618286,0.04843874751037447,-0.021277926395434577,0.9856335520744324],[0.08975664282679574,-0.38572791118404837,-0.002067031042599865,0.0005414349778327665,0.05478354085482806,-0.026713010337221732,0.9857590198516846],[0.11544505577811748,-0.46899826738119543,0.0031058091734337268,0.0008111716481724596,0.05843121410404706,-0.030221323284628454,0.9852960109710693],[0.12817920954240236,-0.5118426739267434,0.007024002076548186,0.0010601728310590808,0.05917864759430813,-0.031633469112376744,0.9849803447723389]]",c32a143e46565776897c26da40f82d9004aec4b0798ff74f30636ac7b2800d17,f3df064bb32a70688c99c0db97645d0c8b385f106244dbf25576fdda8c909b1d,"[-0.07029677134496375,0.010671818751708055,0.6646616903990897]"
libero_90-task50-episode1-seed158,50,158,14,a282c469dc2c65ab6886aa177bff15f77b354ca2644911d002e7855aa62ac98c,true,"[151775,151697,151732,151743,151847,151844,151718]",a5ca919e46c96e5b9099f6274062d827e6883bf8c53cbe299f9838a6bc6426bd,"[[0.01750635356577135,-0.01356378224482313,-0.02549057235080454,0.00022650841783677933,0.00033710347287296827,-0.0036062411839523634,0.985931396484375],[0.012871426017351695,-0.04167584523109724,-0.01781176823772057,0.00027849939972846016,0.003165038828214506,-0.0041321868692847374,0.9866236448287964],[0.004372778649248232,-0.08775992827789736,-0.016258829590896084,0.0004022109906478555,0.010518667780274882,-0.005116566782973564,0.9866968393325806],[-0.004397490994465514,-0.1379657916627508,-0.013974386459295829,0.000535372131701628,0.019838259524306068,-0.006055365236242949,0.9867757558822632],[0.0005335591323376576,-0.19038490953843024,-0.007461173615638472,0.0008562231166842071,0.03227868847571358,-0.007258352786253752,0.9869164228439331],[0.007514909371398204,-0.2522633252048223,-0.0018809470473684087,0.0006410612896010637,0.04750199783407538,-0.009979805481789228,0.985954761505127],[0.02518457187614409,-0.3204030278833869,0.011124293020770892,0.0007569197875865186,0.06143183195828783,-0.013152900094461017,0.9859528541564941],[0.048729583564670165,-0.38542692374310406,0.02633906212383863,0.0006147151317557054,0.07475794764911825,-0.01743057794665681,0.9860755801200867],[0.07018010630656768,-0.43634341063487625,0.037974444424264675,0.0007564583837713634,0.08407307064138081,-0.020115393327126085,0.9855732917785645],[0.08186957598953981,-0.4613348493632685,0.04650788078305368,0.0007776091346580749,0.08632256083723178,-0.02126396754097115,0.9852436780929565]]",87aa10d17b6769b40da1b632b3adcc2676602a28a821d1b230d902ed5c31a739,ea16d285fd61cda8cea5c58d754e6f0e83048cbde9cbf34da12bc046636ac66c,"[-0.04703833696496731,0.0043342184131759855,0.6854591372804918]"
libero_90-task50-episode2-seed159,50,159,15,a5487cd1d52bb6eb0e27cc4fdb71b3a0c12589fd76b333b665bb7688747d44b4,true,"[151835,151773,151708,151900,151827,151824,151831]",d700a1b8c590d06af8ac0a1a58d27cd8e4903940fe16c957f7f6579eb79c643e,"[[0.04230803213546075,-0.3929692395436035,-0.05927693915401733,-0.0153506504871741,0.006031435240444694,-0.000560291901145149,0.9854282140731812],[0.03416973786922739,-0.4412399786678378,-0.05671801120902842,-0.016537565661279174,0.006688629736657958,-0.002201355457453147,0.9857125282287598],[0.019361931451843617,-0.5137360812152991,-0.05380668123785881,-0.019045129291273888,0.009494727791690138,-0.00473619735464581,0.9860034584999084],[-4.9680507734350954e-05,-0.5879259235781475,-0.060254207741650134,-0.02187726282100133,0.012520906906047458,-0.00814713512962939,0.9859919548034668],[-0.006920669022591142,-0.6478483052485373,-0.06711430779824923,-0.025575543592537997,0.01357908746373937,-0.012302532668261534,0.9859435558319092],[-0.013306374963779177,-0.6979346038965062,-0.08484514218895356,-0.029135107921086423,0.014072755436899342,-0.019243788233612946,0.9849395751953125],[-0.011016987212206786,-0.7363464027875821,-0.105651112884658,-0.03222256386596811,0.013626754149271392,-0.026115081122236816,0.9847530722618103],[-0.00500946882752018,-0.7529017882758993,-0.13672026022229034,-0.03510162216369683,0.01338198571906446,-0.03309338565787989,0.9850283861160278],[0.0022759941787562354,-0.753503660659085,-0.1697912847656653,-0.03662922868683616,0.012172920240544727,-0.03680709585119146,0.98494553565979],[0.0024497476773426285,-0.7446537176568668,-0.19285565338589095,-0.03656800040056507,0.012310637239494326,-0.03804251060600805,0.9846611618995667]]",8fa051948020504c1137f383a6ee894d8a899719a3f79d9ce37184c6ce649195,ff0546cbb0b28f86d707401a5371b83bc355be139698edd85b72ab2dd29244ba,"[-0.05067812893775388,-0.012912465857857804,0.6932746862236898]"
libero_90-task51-episode0-seed160,51,160,13,39c7f8f1f3a2e43b6e948244c90386865039e7e1ddbf4f164288ed82147d6663,true,"[151706,151839,151855,151850,151902,151795,151817]",a65d4af360e255ac4475828a1e899ed83311f064355cd90e7c72b1ae5118cd1a,"[[0.41215670090074497,0.22072770150003862,0.01801813718213907,0.00046883770155625726,0.001232204382688451,-0.014022877278673462,0.9898502826690674],[0.4416324633586015,0.23741736028910054,0.019346442743170655,0.00014902948919592873,0.0011112501681509457,-0.016108060688452497,0.9909275770187378],[0.47173234343917514,0.2567512806145089,0.014115724289183618,-0.0005917081956541281,0.0006743552035715084,-0.019028080895470367,0.990739107131958],[0.5036730570794674,0.2831108720286579,0.0003665304548974291,-0.0021508378274448514,0.00043570399800785253,-0.021949205086956525,0.9909546971321106],[0.543469318248583,0.30714302539699645,-0.018330815907518172,-0.005455458091967458,0.0004127743361550529,-0.026537383248758317,0.991016149520874],[0.580253410661971,0.32741942129518975,-0.04973920616251348,-0.009619535242979538,-0.00029215635950663454,-0.03340381112108126,0.9908515810966492],[0.6190271925286837,0.3444757179443769,-0.08766086386327743,-0.014337573814466875,-0.005198081148378719,-0.04151255832904788,0.9908764362335205],[0.6552724548598192,0.35681543428282225,-0.1345232350708443,-0.01958337529780496,-0.012741145453190938,-0.05039033363298273,0.9906539916992188],[0.6808507709550753,0.36187313027667756,-0.1853201252127974,-0.023136101621812788,-0.019777473168559823,-0.05627382238490597,0.9906648397445679],[0.6791464327758518,0.3545166958738122,-0.22714599767618893,-0.024085781410317697,-0.021382936790075746,-0.05871952221418475,0.9905944466590881]]",7b5e16d059b1aa99fa7615bb8e2947a12ac31c425eeaf2a8abce70067cf8f0dd,5de3f00a49c5b355e16e3d9ad59156f1fdcb2d092ed63a08668456adf444c2c9,"[-0.05484463695444568,-0.011013173733124083,0.6745283040862169]"
libero_90-task51-episode1-seed161,51,161,14,01e08ceb962029e2ff87d6dc90e792f90d8abd6103560ede17db442627d22702,true,"[151855,151736,151843,151712,151729,151665,151872]",6d54b6538597fe379859a1371029bd8af5e28d7ceb72878e9244d6bd77957bc3,"[[0.18242031949034043,-0.004050006393541139,-0.0798702346262985,0.0005404475736683345,0.0009799979634266265,0.001171429362770482,0.9886025190353394],[0.18482223205591097,0.003757114805793549,-0.06455002884635519,0.00042036261673605857,0.0007291421002548759,0.0005937273886367223,0.9895179271697998],[0.18455136024002528,0.01260306035860026,-0.04817878702644407,0.0005198412792835061,0.0005123778477980068,-0.00031404722991368317,0.9896605014801025],[0.18927643124477456,0.029076446884630514,-0.034254211210736685,0.00042843718350127347,0.00040560447220627793,-0.0014765615866210169,0.9895002841949463],[0.21297762684539379,0.04669279644623714,-0.020831210389218313,0.00018199217775061172,0.00016420250166504502,-0.0031893841333676676,0.9897065162658691],[0.24876784571529242,0.06804050878670864,-0.01263182974722099,-0.0011938401744315819,0.00016918764252693563,-0.006501169133818152,0.988841712474823],[0.2998702682268757,0.0910981044882675,-0.005717072977233784,-0.004135049566061699,-0.0002759099641878038,-0.010513235807584564,0.9890324473381042],[0.3602458125423347,0.1136872811177625,-0.005342120279095752,-0.008363095742006887,-0.0003861987578375192,-0.014813928929203968,0.9890002608299255],[0.4137891715251669,0.13104543644686828,-0.007770603780244301,-0.011717722952016008,-0.0008505517193952983,-0.017730075834782255,0.9885687828063965],[0.4423179420999759,0.13639094879835056,-0.008769440201831458,-0.012876898528753955,-0.00028555253744855236,-0.01904480906690509,0.9879778027534485]]",ad880cc524ff58960a70391656af2394c84d718a7528e84771d5626a034b8c26,d353b4cf7556fbf9f0439b066fb2db909ea8cfe4cc6cc05a7d263a6543ceaec5,"[-0.06824848918823204,0.0075561550361252445,0.666962077607108]"
libero_90-task51-episode2-seed162,51,162,15,a4398bbd5ad77c8f9f8f0476b4cb47e4c24f49c32aabc9e6d8a8faf7543cedde,false,"[151855,151860,151757,151732,151850,151815,151726]",8b45539f30a36d3218ee782c83450704b4cf6a69f5aa30cace78aaa32566a7c2,"[[0.08849322180811114,-0.005470125921647195,-0.017446534715389816,-0.006504431981493752,-0.0034984758229370527,0.00024668332197030907,0.9898626208305359],[0.12502357054520985,0.009987498459054223,-0.012584708125189081,-0.007918330148426245,-0.003155325339903925,-7.822492052689256e-05,0.9909906387329102],[0.17870351319791666,0.031203089971540976,-0.020042264483379313,-0.010401116393547127,-0.0017820878519643202,-0.000574662410834037,0.9911282062530518],[0.24826653861926928,0.06256656556054452,-0.03054356093258548,-0.013442505781523728,-0.0002456614799939416,-0.001065505132395117,0.9911860227584839],[0.3375489086319696,0.10047868327518472,-0.04620776001357285,-0.016004321272104383,0.0006832331237518474,-0.002110753884648986,0.9912393093109131],[0.4363232698199866,0.1543371391857562,-0.0749446873722377,-0.0174200835104501,0.003020410159862763,-0.00490789500686617,0.990870475769043],[0.5455448249786485,0.21433362741831274,-0.10638567508766528,-0.017083950831109584,0.01031252922646786,-0.007881093584373389,0.9908797740936279],[0.6584364813480512,0.27177974292634133,-0.14397202122307817,-0.01608241848185754,0.02166125205135927,-0.010937764614643797,0.9907847046852112],[0.7504381642451321,0.3155742611980372,-0.18232208708892017,-0.014454161330480275,0.030831726514151114,-0.01339231503127003,0.990903377532959],[0.7935747657930676,0.3286511482074417,-0.2098564029467127,-0.013859504093508335,0.034210658962564366,-0.014757868972136379,0.9904085397720337]]",f2dcfd55fa37eee2887a5c2a70b0278eee2adf40509e86c2dc0411b80076cae1,e516732f8568d526bbd5c3a26abd5f200e2ab2185743d93e9a1377df1a56d700,"[-0.07003646397381592,0.003684825396102813,0.6698357179826249]"
libero_90-task52-episode0-seed163,52,163,13,5d798075415c9089ff48e1ea49b920e92a4cd50a192ea528276526eeda3cb9b9,true,"[151804,151780,151799,151882,151897,151859,151685]",ebcfec61a898007c21dd832f06dd72af94a70747234791c5ddbe982ff5d780f3,"[[0.09418819578985271,-0.09294825886854596,-0.009738627676995293,0.00012419673586427926,0.0005847716264497649,0.00023554991928165236,0.9879790544509888],[0.13864900559416427,-0.12258370882605618,0.002151801085204852,0.000139173903704215,0.0005418219566735161,0.0006735136559719024,0.9883447885513306],[0.19786884193376153,-0.16941428992577556,0.004080402257613969,0.00045125821619884654,0.00038271453259142163,0.0008349947739603181,0.9886732697486877],[0.26623316245150264,-0.2188839051279956,0.007655038676574577,0.0006588068803319302,0.00039952696980094515,0.001175527203423954,0.9884395599365234],[0.3353929702773044,-0.2686745462675688,0.01094263179655286,0.0009644315394143899,0.00036019202367754133,0.0012535545802503378,0.9885551929473877],[0.3949802670138105,-0.3258594438313622,0.011310486220224902,0.0006537129822126175,0.00036121487130458263,0.00011602021108814142,0.9879142642021179],[0.4502586888798845,-0.3859385460184228,0.011090985732892022,0.0006352106892248965,4.365544006645905e-05,-0.00029919021859470263,0.9878424406051636],[0.4933799280758109,-0.4417283849869591,0.0072981046751579015,0.00024036898844403964,-6.0079184322603396e-05,-0.0010040000993907228,0.9879866242408752],[0.5259551774855851,-0.48463495699579084,0.002041996239427135,0.00022597318941119937,-0.000842974702507604,-0.0012702474722594559,0.9880675077438354],[0.5402769508695755,-0.5040413439041203,-0.003993284324224078,0.00025993251020661745,-0.0006491401119035345,-0.001374396244301579,0.9874321222305298]]",3b628bc03302ded50871ebec8f23ea3d17c3d4615dae9ae1648a34e93da2944c,bff6bb46878d0e74ec51a439bc8fd79e9b23d9873f728688b2a5ba1abb5054bb,"[-0.062294185224969635,0.0022384870582999117,0.6765124741887596]"
libero_90-task52-episode1-seed164,52,164,14,25e972746b788489283cd74a356a31b6df0e41dd5b7896edec980f233876aacb,true,"[151804,151721,151679,151869,151881,151726,151698]",30c104b0aef3b7e89d1316ff267ec96f9afdd8bf993b5d0f2773f8958f318130,"[[0.11279143019198301,0.010867039828283964,0.0005267876514949421,-0.004076663527291968,-0.0053546264881134675,-0.00047105627522547877,0.9885836243629456],[0.14703278847971646,-0.024000558915346915,0.014192058040748634,-0.003688798252196257,-0.00484496038362181,-0.000370144610183587,0.9891674518585205],[0.19063723544889655,-0.08067552543241874,0.018824610365697936,-0.0024904679477042446,-0.0027767426206253276,-0.000774202925576617,0.9893983006477356],[0.24369473797709418,-0.1435173264069789,0.02497357252502752,-0.0012663820822502725,-0.0005068153333525061,-0.0008409284953039275,0.9892936944961548],[0.305504984707202,-0.208947578374179,0.03290496600487813,-0.00012963995900516778,0.000258592469577934,-0.001472332764759443,0.9894751310348511],[0.36352302601491004,-0.2899977101687057,0.03709840815093912,0.000777083134308798,0.0003921783557814251,-0.003816222772140776,0.9890875816345215],[0.4238509823548924,-0.3780421996982497,0.041437419525664154,0.0027216326009749103,0.00038379696357537796,-0.006216434699005902,0.9889140725135803],[0.4798410166186322,-0.46243015050201564,0.045631844509728126,0.0045733199358029,0.00099337442705405,-0.00885959805529879,0.9890429377555847],[0.5254415098764511,-0.5310628719413302,0.04730987659348784,0.006366132143817094,0.0008296195011325835,-0.010566713563692431,0.989086389541626],[0.5476409031341056,-0.5661033347473321,0.04647522872051013,0.006930198307844249,0.0012825225276031915,-0.011547220175941675,0.9884839057922363]]",5b043ab04cb8e39c76d2f02a0ddb02f549d16000c8a4170caf8e365b470ac04c,3cc2f1e8755bc4e67dcfcf872de115205d846a4b8e619cdd97930108a6041d70,"[-0.05696212247359246,0.01151457874516903,0.6895148698275013]"
libero_90-task52-episode2-seed165,52,165,15,a1eb0b2b62befa93b496f8502be99ece809427acc0e463afe92718d64a8c666b,true,"[151804,151866,151773,151674,151681,151745,151905]",4aa76112d2f97af7b1d59d3f16db6be2fa9a2ca6f6ddd9177f2393a3bf001f2d,"[[-0.0013148231693165258,0.0017137006656042786,0.008005256618304202,0.0005099026411050644,-0.014810237105422175,-0.0011934550611094608,0.9875121116638184],[0.004387081528705039,-0.014626591294764069,0.008387034580351838,0.0005775075281015951,-0.013302519980925354,-0.0002016279301599866,0.9880708456039429],[0.016226025130938737,-0.04191804966595214,-0.0005148022232219773,0.0006535653329917679,-0.008198708933178978,0.0007265049104496768,0.9884568452835083],[0.04503220093570626,-0.07045799348730952,-0.00588797758553028,0.00044525073852552666,-0.0028494740382996042,0.0018367951883266898,0.9881780743598938],[0.10265179227434906,-0.11185481085238536,-0.009439571913532063,0.0004871462049416131,-0.0009852895504991466,0.0026113619182375203,0.9884752035140991],[0.17930158545372166,-0.18055482269012657,-0.01742922584611506,0.00047787198825699484,1.7220290715158626e-05,0.0018151645773887282,0.9873349070549011],[0.28005663057836827,-0.26544230092227394,-0.022438641943097082,0.001336830558626101,0.002056411028334537,0.0010356205615700276,0.9873022437095642],[0.3932555339879542,-0.3587341090459617,-0.026285852101551654,0.002254544290817062,0.00586249656247162,-0.00017889333475373803,0.9873535633087158],[0.4916544004455403,-0.438210322008743,-0.03005760214222164,0.003275723214518411,0.008659031488718938,-0.0014182375258133817,0.987411618232727],[0.5472764445760951,-0.4807415437677065,-0.031660938537754646,0.0036787502189801202,0.009888484405863096,-0.0025143444100130807,0.9867035150527954]]",6be381f77b23af54898b5cc990ece3c0ff1f1eaed12ca2a291d88a854d656673,7d27ae3bc1aec0c5948f019079bba83386558129090366a4068a7307f5c5d54d,"[-0.05944657361266219,0.004850614220499145,0.6800260733008396]"
